5.563251684516625772e-01,1.372311018905137514e+00
5.614468878936123009e-01,1.373790416236588152e+00
5.390067766824224726e-01,1.367309355147897199e+00
5.467257822952285018e-01,1.369538905911076743e+00
5.710607376166932925e-01,1.376567506073269165e+00
5.904717054963272149e-01,1.382173951343495855e+00
5.759868171661782776e-01,1.377990533263933060e+00
5.956937019005671408e-01,1.383682446221151663e+00
5.796891797731875684e-01,1.379060125142136162e+00
6.253651771094878020e-01,1.392252485416815677e+00
6.224063618810614651e-01,1.391398049831026107e+00
6.351651635904659310e-01,1.395083205499279888e+00
5.972034014704634686e-01,1.384119154782325944e+00
6.469540886820079884e-01,1.398488375298320818e+00
6.537956686494275083e-01,1.400464508689513554e+00
6.529995280917326728e-01,1.400234701775419088e+00
6.732961892842447282e-01,1.406096956869678838e+00
6.387048155748593636e-01,1.396106348898852989e+00
6.426716276218403801e-01,1.397252187280653146e+00
7.012568749609021657e-01,1.414173022838773663e+00
6.719659726457594129e-01,1.405713307311318827e+00
6.735068428254337158e-01,1.406158481229964341e+00
6.809399817704654412e-01,1.408305471227958350e+00
7.071649311232856006e-01,1.415879946658528565e+00
7.050338446898121170e-01,1.415264579813975576e+00
7.298089276297381467e-01,1.422420302485115862e+00
7.353190920959328247e-01,1.424011896107538533e+00
7.537110366803987382e-01,1.429324029325399259e+00
7.721756659426123326e-01,1.434657155617646396e+00
7.614675486935629234e-01,1.431564555724343935e+00
7.614322079868336424e-01,1.431554486938858783e+00
7.631870968482671325e-01,1.432061475694246244e+00
8.015913968998246153e-01,1.443153614975147159e+00
7.826239926235574185e-01,1.437675553166185338e+00
7.798510135282085143e-01,1.436874795173535446e+00
8.046937624753209839e-01,1.444050062705199755e+00
8.198722640335390777e-01,1.448434084647032494e+00
8.180426648508487553e-01,1.447905795755662473e+00
8.110487233197902768e-01,1.445885932122979778e+00
8.083183288081018381e-01,1.445097474103168800e+00
8.704112582768677164e-01,1.463031407923781613e+00
8.764262010297017014e-01,1.464768794529972107e+00
8.636826381716355971e-01,1.461088315130717685e+00
8.453237463731072543e-01,1.455786006196226223e+00
8.918066996787299416e-01,1.469211438393989155e+00
9.076326123969993276e-01,1.473782447807446383e+00
8.842440146479069174e-01,1.467027450234104302e+00
9.102444732283268003e-01,1.474537090891177904e+00
8.885329790080358503e-01,1.468266477622104382e+00
8.956942018919988868e-01,1.470334935725232217e+00
9.397909137678249758e-01,1.483071169811805090e+00
9.586567454777764619e-01,1.488520174732754775e+00
9.152170192704993656e-01,1.475973973827559238e+00
