5.563251684516625772e-01,1.372281941661886773e+00
5.614468878936123009e-01,1.373761229643937432e+00
5.390067766824224726e-01,1.367280647697347584e+00
5.467257822952285018e-01,1.369510033654721681e+00
5.710607376166932925e-01,1.376538114232621401e+00
5.904717054963272149e-01,1.382144145053990414e+00
5.759868171661782776e-01,1.377961036259180538e+00
5.956937019005671408e-01,1.383652528449244468e+00
5.796891797731875684e-01,1.379030549101747383e+00
6.253651771094878020e-01,1.392221934125022154e+00
6.224063618810614651e-01,1.391367561722969715e+00
6.351651635904659310e-01,1.395052444977389339e+00
5.972034014704634686e-01,1.384089204816044250e+00
6.469540886820079884e-01,1.398457363079193438e+00
6.537956686494275083e-01,1.400433350399234333e+00
6.529995280917326728e-01,1.400203560492190968e+00
6.732961892842447282e-01,1.406065382226684202e+00
6.387048155748593636e-01,1.396075512848057976e+00
6.426716276218403801e-01,1.397221266539885765e+00
7.012568749609021657e-01,1.414140851212495331e+00
6.719659726457594129e-01,1.405681761103284133e+00
6.735068428254337158e-01,1.406126902129932077e+00
6.809399817704654412e-01,1.408273733426080643e+00
7.071649311232856006e-01,1.415847648918025170e+00
7.050338446898121170e-01,1.415232327583960892e+00
7.298089276297381467e-01,1.422387521273583699e+00
7.353190920959328247e-01,1.423978997252942413e+00
7.537110366803987382e-01,1.429290737780054776e+00
7.721756659426123326e-01,1.434623469829622966e+00
7.614675486935629234e-01,1.431531098580903771e+00
7.614322079868336424e-01,1.431521030558262408e+00
7.631870968482671325e-01,1.432027981852086906e+00
8.015913968998246153e-01,1.443119301144801137e+00
7.826239926235574185e-01,1.437641644330139412e+00
7.798510135282085143e-01,1.436840945553554683e+00
8.046937624753209839e-01,1.444015682659004707e+00
8.198722640335390777e-01,1.448399380522582769e+00
8.180426648508487553e-01,1.447871130704551312e+00
8.110487233197902768e-01,1.445851416412618384e+00
8.083183288081018381e-01,1.445063016699656755e+00
8.704112582768677164e-01,1.462995624740022205e+00
8.764262010297017014e-01,1.464732882925400936e+00
8.636826381716355971e-01,1.461052675631018261e+00
8.453237463731072543e-01,1.455750758698131531e+00
8.918066996787299416e-01,1.469175198414944372e+00
9.076326123969993276e-01,1.473745869926887719e+00
8.842440146479069174e-01,1.466991371747857542e+00
9.102444732283268003e-01,1.474500457259744657e+00
8.885329790080358503e-01,1.468230307576009697e+00
8.956942018919988868e-01,1.470298612783360825e+00
9.397909137678249758e-01,1.483033905339286695e+00
9.586567454777764619e-01,1.488482507451364789e+00
9.152170192704993656e-01,1.475937234065861192e+00
9.614118060535979948e-01,1.489278451899864297e+00
9.827510013949132262e-01,1.495441362846772870e+00
9.816304015156461782e-01,1.495117874022530602e+00
9.950529790379790684e-01,1.498994461997753991e+00
9.651689571945614166e-01,1.490364082971534110e+00
9.877314935649610383e-01,1.496880295637221581e+00
1.018573503698078975e+00,1.505787624420589665e+00
9.844967978853638169e-01,1.495946396363607489e+00
