1.470419245569616340e+00,-5.657759154736979879e-01,-1.190561590519664925e+00
3.163957218776543900e+00,-2.313224904062534559e+00,-1.843128247841945289e+00
3.692859660398234656e+00,-2.858885062956769030e+00,-2.046896962598486525e+00
4.688790958502766060e+00,-3.886472873360974134e+00,-2.430637510372623655e+00
4.798387753794367327e+00,-3.999451029152935710e+00,-2.472824766098340454e+00
1.941779571484341105e+00,-1.051598642209120138e+00,-1.371970568863451589e+00
1.311340567940051383e+00,-4.009329633201844101e-01,-1.128981450026492972e+00
4.706793938127210808e+00,-3.904590562296759160e+00,-2.437389460413973641e+00
3.319063040476681437e+00,-2.472474468377941825e+00,-1.902574249336978163e+00
2.728848156416565196e+00,-1.863316136264801193e+00,-1.675085701332386101e+00
5.180664591905555838e+00,-4.393233659697891369e+00,-2.619858661581204284e+00
4.970713997351240643e+00,-4.176470539461615061e+00,-2.538906809852674140e+00
4.362242257646741450e+00,-3.548472976632087050e+00,-2.304382910643005378e+00
3.810354829615332228e+00,-2.978864850700673639e+00,-2.091664056629712221e+00
3.225045447704296908e+00,-2.374768587412366738e+00,-1.866065897983697930e+00
5.320620768839737558e+00,-4.537080550775386634e+00,-2.673559652450052671e+00
2.990642558748598745e+00,-2.132658427200530671e+00,-1.775644926445911320e+00
1.607198726058221894e+00,-7.049663084724828721e-01,-1.242481816219319857e+00
4.905755251063998124e+00,-4.108636114675246809e+00,-2.513550230836138155e+00
4.710438322868789385e+00,-3.906973651299995076e+00,-2.438237597370780829e+00
4.046068373687107034e+00,-3.221294827262036531e+00,-2.182173120871635508e+00
3.282946560522093993e+00,-2.433713861233240294e+00,-1.888054146323812521e+00
2.076819214395298818e+00,-1.188994972064820521e+00,-1.423220855521136308e+00
1.551392277358434324e+00,-6.466916985768118575e-01,-1.220698776538715169e+00
4.567316911537490753e+00,-3.758713478872510727e+00,-2.382853691029783061e+00
3.493615955953436547e+00,-2.650645638654640202e+00,-1.969051589361111798e+00
5.777730037422899478e+00,-5.007511280634373563e+00,-2.849199789858190890e+00
2.778721712091360985e+00,-1.912716478034603984e+00,-1.693471196064068707e+00
4.462055929732437143e+00,-3.649636715455183200e+00,-2.342105995392429030e+00
1.446465906341457774e+00,-5.377313135693563284e-01,-1.179987594319190869e+00
1.779854400104107226e+00,-8.816409836428782398e-01,-1.308414301874959662e+00
2.171978108806916108e+00,-1.286159634963738085e+00,-1.459474925566271342e+00
2.125120375442642207e+00,-1.237692841134355515e+00,-1.441371941439036686e+00
4.679465334478505767e+00,-3.873410334230378282e+00,-2.425655031617810486e+00
2.157440153865981980e+00,-1.270815309922780800e+00,-1.453734318931492187e+00
5.499181415975510134e+00,-4.719048103857582888e+00,-2.741444425307709043e+00
5.757494661834980931e+00,-4.985487800377054413e+00,-2.840940630133659717e+00
2.859740131104838490e+00,-1.995177343209907139e+00,-1.724230850476450083e+00
3.042828786225387105e+00,-2.183992792237533287e+00,-1.794738935201776631e+00
4.605986577205017696e+00,-3.796903324232953736e+00,-2.397063366869988332e+00
5.236817343506318778e+00,-4.447744511235664611e+00,-2.640111085305430816e+00
4.511374969540350222e+00,-3.699045838856002799e+00,-2.360512402000554566e+00
4.497033196996652826e+00,-3.684132803762977471e+00,-2.354939802341807997e+00
2.315984495526937526e+00,-1.433392293205309809e+00,-1.514416216184331976e+00
4.937261382985377978e+00,-4.138177496490449414e+00,-2.524492079855900517e+00
5.315271029325204566e+00,-4.528132547134739561e+00,-2.670114070995919686e+00
5.677001243065564751e+00,-4.901288892794892327e+00,-2.809462728745045101e+00
5.592433499899215121e+00,-4.813909893085705605e+00,-2.776828332482288442e+00
4.938716574128587666e+00,-4.139225219147455448e+00,-2.524869567893128330e+00
5.681597277250380884e+00,-4.905691413947689483e+00,-2.811096490574620521e+00
3.082531862277613222e+00,-2.223599384523758271e+00,-1.809488316684618514e+00
3.393958779580104057e+00,-2.544848024554017929e+00,-1.929452487767310931e+00
2.331309102279556900e+00,-1.448185413784137676e+00,-1.519909615769403199e+00
5.581463275550229142e+00,-4.801910447869016885e+00,-2.772326625610279205e+00
2.214537654138104550e+00,-1.327462812239752932e+00,-1.474819915436524909e+00
1.268632059413492108e+00,-3.512687800276284023e-01,-1.110265028662905884e+00
1.757795115972095257e+00,-8.559239211174372031e-01,-1.298720827793340860e+00
4.699876837602261936e+00,-3.891748912324527243e+00,-2.432420746217011764e+00
4.860908587366661315e+00,-4.057805110149041106e+00,-2.494429619119544306e+00
1.183448898982548236e+00,-2.629173721642018013e-01,-1.077257256216201053e+00
2.907009459065255985e+00,-2.041349121848662573e+00,-1.741394238745342715e+00
1.918027550876222342e+00,-1.020705059022203987e+00,-1.360239875713135316e+00
4.279163367829998066e+00,-3.457051661639619411e+00,-2.270069638137054202e+00
2.042189996732057367e+00,-1.148603847630425889e+00,-1.407995787734359183e+00
4.311724002221582808e+00,-3.490426598938642044e+00,-2.282526417113810879e+00
3.736129523141820119e+00,-2.896357870546425684e+00,-2.060673039527491479e+00
4.922078037457916722e+00,-4.120027602242108067e+00,-2.517638822303774671e+00
1.556968677804411616e+00,-6.474552312774318752e-01,-1.220832446194213716e+00
5.450029245890876339e+00,-4.664597386609500518e+00,-2.720997043995524223e+00
4.976631893530770512e+00,-4.175986360014604770e+00,-2.538525970203404647e+00
3.713528315386757317e+00,-2.872476605869005883e+00,-2.051737815156221778e+00
3.093019678076504242e+00,-2.232061453026015663e+00,-1.812576771405009168e+00
1.077067576174355779e+00,-1.516865769159845279e-01,-1.035674868567047824e+00
4.369215227124956691e+00,-3.548746432665874195e+00,-2.304274955129379965e+00
2.010694419164430258e+00,-1.114874686139128990e+00,-1.395362621621283328e+00
2.736118518236433150e+00,-1.863329565507499508e+00,-1.674863435891435604e+00
3.647622411983265422e+00,-2.803800514554880774e+00,-2.026071041404705397e+00
4.378189976922229221e+00,-3.557563147416590965e+00,-2.307553997842722637e+00
2.300894385067622228e+00,-1.413888455250208898e+00,-1.507013328861734891e+00
5.146865181430405833e+00,-4.350538482752009273e+00,-2.603677251463926368e+00
5.165271257600174692e+00,-4.369421120477327669e+00,-2.610725456833503877e+00
2.159743171709753717e+00,-1.267902502252692187e+00,-1.452486029950437185e+00
5.080782385158631342e+00,-4.282016046272058674e+00,-2.578078061913746222e+00
4.233486821892270768e+00,-3.407580431284352063e+00,-2.251524080272881090e+00
4.219098861513289833e+00,-3.392623303808872226e+00,-2.245935122997320121e+00
5.493644656045754360e+00,-4.707718609786364361e+00,-2.737043077097207178e+00
1.398465338447425932e+00,-4.817881128709412542e-01,-1.158901496981816770e+00
